source_id,ref_epoch,ra,dec,parallax,pmra,pmdec,radial_velocity
3090086136041081472,2016.0,125.37657818056245,1.7448846310934645,0.2061131484152403,-0.34669769304876247,-0.1582759624938242,
3090086518292106240,2016.0,125.25707276635785,1.712542643849734,1.3164116740739515,1.336533739111578,-10.36903704500239,29.740921
3090094279298745600,2016.0,125.50821922796352,1.8304639757462873,0.1474605381571316,-0.32848465431677454,-0.5159917662394745,
3090097062438139904,2016.0,125.6502765538173,1.9654153466789384,-1.2640851019262407,2.895192466721266,-1.0297108253639686,
3090099742497209984,2016.0,125.35663760991973,1.9480596271479032,-0.15955684271369863,0.21152579494645285,0.3427684831441737,
3090099983015384064,2016.0,125.41029531224551,1.9562153790245138,0.39359587197880325,0.40037253719172605,-0.7783892393372039,
3090112455599953280,2016.0,125.03345944936413,1.7394517414702646,1.2902269740793335,-1.3744100974343552,-1.5024040543675439,
3090114070506943616,2016.0,125.06527902810292,1.7638177085443134,-0.5432685902733483,-0.5177558038116713,0.35644723301509396,
3090114826423191680,2016.0,125.0048778926009,1.7712056524456705,0.4361152822705892,-0.27597879423202654,0.05882330075485056,
3090139805951137792,2016.0,125.14887889326302,1.9002236782284054,0.9324174106642694,1.2773797292487779,-2.3472359352696857,
3090141249061148544,2016.0,125.19853885480788,1.9301126551772838,1.0408202800172213,-1.0820905738324642,-0.5349663409094947,
3090145578388216960,2016.0,125.12518084395847,1.9913469507520163,0.24431751412110497,-0.2237983627873597,-0.5686362584061452,
3090150182593228160,2016.0,125.39271778481499,2.094160618206456,-0.6307900852741842,-0.3953411555833272,-0.26817678067406775,
3090153343689171200,2016.0,125.3359490709896,2.1139271638829333,-0.5165357090718617,-0.18244391480019445,-0.6142298334753215,
3090157776095368960,2016.0,125.09141582770371,2.039995579868401,0.28773719155785715,-0.30229737196873424,0.04366897205541268,
3090166022432680448,2016.0,125.18154306160133,2.1886119689088566,0.16135028563065298,-0.35993328302790006,-0.5833331885403558,
3090168672427058048,2016.0,125.07831501562315,2.1821940569528087,1.8391796404233645,0.5875789848834768,-0.9553196079827421,
3090168839931235968,2016.0,125.0721773633987,2.203969335511531,0.06733387395796547,0.10999242854354596,-0.005567277465959608,
3090170729716892928,2016.0,125.07558725864118,2.299759468442691,-0.5115104029082691,-1.0948002517365225,-0.6371138804033659,
3090171829228527232,2016.0,125.20957811353199,2.3244697775587677,-0.3493995939614992,-1.2539544217044476,-0.5627984377185837,
3090173993891542912,2016.0,125.90366374627608,1.8821862808104668,-0.24046230609000022,0.34037180792928223,-0.353342648820805,
3090176124195341440,2016.0,125.96040473117301,1.932918961715814,-0.40239205029802966,-0.052633979389088745,0.35493780401848124,
3090178563738470528,2016.0,125.74486776891293,1.917959449022676,-1.3214531723378116,-0.9189723831512543,0.2926531215657797,
3090183099222274304,2016.0,126.02304488046526,2.0129626983424544,0.10657643584258916,0.8224501736200396,-0.05259531905956063,
3090185366965070336,2016.0,126.10059377189144,2.0995876130188997,0.29171037729083027,-0.13024448252934356,0.04554831002719625,
3090185783577634944,2016.0,126.12373888932932,2.1240794036815225,0.10895619992584135,-0.6119574872918447,0.06818582270655041,
3090187089246337536,2016.0,125.98059699880126,2.0918072850857885,1.3298402442384378,-13.1290881473027,-9.710950996483998,
3090189734946518400,2016.0,126.00032017080578,2.165779957672458,0.0950649663621872,1.146558131153709,0.29683984952349884,
3090190452206194432,2016.0,126.01594402567282,2.2085216970150956,2.856546099026491,-5.922979233302474,-19.53304156175321,
3090191482998440704,2016.0,125.71472918318888,2.0164508947861264,,,,
3090193819460710016,2016.0,125.82539500372731,2.100963622086514,-0.5395859170832068,-0.46016427958039585,0.2941081380420408,
3090196465159828096,2016.0,125.52606777084749,2.0897429250207646,-0.43607189262567675,-0.16959310129052346,0.17712886865008018,
3090200622688961152,2016.0,125.82125039139775,2.155398057052708,-0.9082471090625778,0.4243578825838651,-0.22627475786689655,
3090205089455041280,2016.0,125.7621121322675,2.2437533960733003,0.5008423012457099,0.04453732078829657,0.2577934734200883,
3090205467412166144,2016.0,125.77845132240977,2.2467960884791713,3.0832826765349544,1.0610285319877397,-2.3135042512907305,
3090207911248397312,2016.0,125.88718474525248,2.360654588436846,-0.3938155798100036,-0.9272422833004061,0.9871866052368713,
3090212579878055680,2016.0,126.30013644152328,2.2958400392123215,0.033635276799523155,-1.2714921240116175,1.72993367991277,
3090214778901320576,2016.0,126.12445238497078,2.3020684515723198,0.31978847208168604,-0.03971532564974321,-0.5847659517203722,
3090218352312867456,2016.0,126.35957095719961,2.3238815942830757,0.7743248479974074,-0.014985748108255412,0.8082089460309639,
3090220551336145152,2016.0,126.44970940648032,2.3932592199889933,-0.4497375454121201,0.3618935607867063,-1.6988208775436788,
3090226667370802688,2016.0,126.06049239983288,2.311791230156672,-1.0972458210339986,0.0863415841386424,0.5317981101371597,
3090227045327915648,2016.0,126.02116764699932,2.3028325036659227,0.7082420728725944,-1.4267497884796607,-0.16933742643067118,
3090229313070730240,2016.0,126.08178921268616,2.3893112990238015,-0.220934228739397,-0.0012117051475170051,0.36372585098272087,
3090229587948655360,2016.0,126.07175929914466,2.411161325281311,-0.5261629254952065,-0.38918513993637516,-0.6171978101335809,
3090230962338165760,2016.0,126.00493100917856,2.38232224134555,-0.3645509773118867,-0.09150476160226695,0.199932273117108,
3090233337454758528,2016.0,126.0591568379903,2.4790555138159216,-0.3547246069022335,0.032091328971852455,0.26048722235328153,
3090234913708115584,2016.0,126.20199516289308,2.424879603408116,-1.2279848709633234,0.11360256633536764,-0.013149613861686013,
3090238074806514432,2016.0,126.28661629487107,2.5409967239760185,-0.21845683551484185,-1.4680500404291652,-2.8861499716687775,
3090239346114417024,2016.0,126.09814815459833,2.5000961089262734,0.5887596528703247,-1.0754225678967293,-3.4918792783313006,
3090240445628043520,2016.0,126.04399843678337,2.5425040718100487,0.2828482854132225,-0.3013406736308455,-0.2516852729336462,
3090241411993242112,2016.0,126.22524765503269,2.5755662757370126,-0.2592421685444533,0.3442348770433249,-0.049344578995387224,
3090247489373377920,2016.0,125.6179216875308,2.2810256088537733,-0.6849561092704649,0.6933384955880272,-0.1793923932520813,
3090250448603826304,2016.0,125.52552299713176,2.2974183494384124,-0.1788334927079957,-1.6645918149422139,1.352684008011717,
3090250551683755776,2016.0,125.55691551831337,2.286033332541693,-0.1962505133337284,0.8249237707616013,0.11882242678964368,
3090253949003090944,2016.0,125.67825284797262,2.3389326180299674,-0.474570491214402,-0.08417140526609697,0.2599364703165428,
3090254223881020288,2016.0,125.65381792562326,2.361150807210734,-0.1007228935269211,-0.6999470632331813,-1.9929473835351212,
3090255289032938240,2016.0,125.78709465472677,2.391749043344674,-0.11569063109272863,-0.07050291780053347,-0.06981124024986814,
3090256663421552000,2016.0,125.58831005845558,2.331984997745126,-1.0028599777741936,-0.12814173817505475,-0.23288306071736972,
3090257831652679424,2016.0,125.57450733122025,2.3737402491735273,-0.14546167391138196,0.21031206547644743,-3.652952524862085,
3090259377841841664,2016.0,125.74357142649872,2.439153768071494,0.07229783648064532,0.17189746480731014,-0.34401626099601657,
3090260649152202496,2016.0,125.68876621043458,2.4968538787750143,-0.11993055102260314,0.26378042376779276,0.018150931380918504,
3090261714303082368,2016.0,125.41819475252964,2.3148801058105204,-0.4967245121463041,-0.8109745967360094,0.1727704535901276,
3090265940550924544,2016.0,125.2907952692297,2.357892182571318,-0.35331691585011393,-0.021521744653197873,-0.15605178559884764,
3090266421587293312,2016.0,125.28103145991793,2.405225076990228,-0.8226249935856895,2.740929034867505,-0.2892671634449961,
3090266559026220544,2016.0,125.19149179050403,2.367546735159724,0.23595851843072987,0.03354244606986353,-0.00418892527258589,
3090267452379460352,2016.0,125.24453316214415,2.427854071757973,-1.0440808455903166,0.31359258391617995,0.604539149251395,
3090268040790349696,2016.0,125.34675492744512,2.4497575892194603,1.4406282781678073,-6.558433172526602,1.7054836381826635,
3090270682194900864,2016.0,125.52258550215632,2.4679409427002366,0.6155853117594421,0.9384905510225128,-0.5264762640985228,
3090271781708209408,2016.0,125.47086466077288,2.4963076410274136,0.4081008596386297,-0.593907722234449,-1.307963662050791,
3090275355119353728,2016.0,125.37034923689212,2.520502401337778,-0.11673591178257445,0.006358391226943797,0.20537680766258695,
3090279001547077504,2016.0,125.86332998408267,2.4351835124960983,,,,
3090279718806960256,2016.0,125.82585809063306,2.4460347260127118,-1.7819486244288447,-0.8821319153817617,0.09823991745095348,
3090281024477062528,2016.0,125.97444122416044,2.5058480554224767,0.8120843076727562,0.9268784906421187,-0.8005892828646173,
3090284018068749440,2016.0,125.80878825547022,2.5526906338110598,-0.2776737140233576,-0.7723496815844325,0.6080693738414236,
3090284739623258496,2016.0,125.76840765492659,2.5602571345701675,0.587613776254607,-0.6035124199669436,-0.18385265861158848,
3090286247157386496,2016.0,125.90296674639389,2.6479039775637,-0.7153870669455976,-0.7682795378095026,0.16566780260593783,
3090286625114495232,2016.0,125.78103581605981,2.6194183460891334,-0.13935686038890394,-0.17942567474286517,0.03274604521162492,
3090289412547636480,2016.0,126.01481038200906,2.664601478725205,0.48680983938719624,0.48174101618398024,-0.5040189316814259,
3090290954440161920,2016.0,126.06750463913549,2.67775928689496,-0.02783370994184516,-1.3222146307291869,0.2258690095844623,
3090290958735857536,2016.0,126.06351302320087,2.680039735513661,-0.051344752582626864,0.16506468787887066,-0.18041532323822845,
3090291744714163072,2016.0,126.12583198645166,2.7507782581103504,-0.33428959126929486,1.5780974378965287,-2.9060129201056664,
3090291847794732544,2016.0,125.93968007521734,2.6315327710958973,-0.1272296354905271,-0.21302591498727352,0.11387155121395703,
3090292775507706752,2016.0,126.00121486314498,2.7088753550031184,1.0134370319092614,-1.793668223274059,0.4645191416914164,
3090297792028560128,2016.0,125.62991503364461,2.638948917624365,0.06574703607339906,0.11102059128036645,-0.0743744007267566,
3090302606686291584,2016.0,125.57724931820695,2.735939894134272,-0.09615275294601822,2.4491173520462195,-2.9198239101255132,
3090308924583372800,2016.0,125.94091203368701,2.867417364201159,-1.2586387226917888,0.1922662324228714,-1.5932944604361694,
3090310367693807104,2016.0,125.82647390998146,2.863520711764447,0.5262247864798303,1.0565822384387804,-3.203465966195561,
3090358436967458944,2016.0,125.04405095934247,2.3042590529907985,-0.21421083505993022,-0.500332655187745,0.4960851539863275,
3090457599171887104,2016.0,125.25693384896067,2.535921251771377,1.4042076591979629,0.6963287174083509,-1.2954158620807528,
3090459798196751104,2016.0,125.08049747719774,2.5345240814413836,0.26562299308233905,-0.8535641315421107,0.5882590313883624,
3090460657188617344,2016.0,125.07108019366979,2.566909673078338,0.16928585601754031,0.16451024717147675,0.15693989411484305,
3090464333680681216,2016.0,125.36336843411607,2.6364954491582715,0.12248280894391392,0.3035939368393626,0.017486034312858702,
3090470758954037632,2016.0,125.36228867488757,2.75675493645529,-0.1954639993238576,0.03413911980046563,0.5315266389192008,
3090471862758305664,2016.0,125.32326212081858,2.795801752340195,0.22601288615489604,-1.0573658558921228,0.10857288252251614,
3090474371019986304,2016.0,125.0604919164899,2.631822436224788,0.11957596718485959,-0.02016846753606706,-0.18197778168781384,
3090481788427929728,2016.0,125.17387006119903,2.7622268584593623,-0.47680679141081017,0.3757068803240535,0.13938498042273562,
3090482578701929856,2016.0,125.16513532218633,2.7751814220083557,-0.5465373608209296,-0.775747860059789,0.6213560413128059,
3090483403335680896,2016.0,125.2326963146843,2.7965615514664273,1.1155544910023507,0.8369595989431915,-1.380806776287475,
3090484056170789632,2016.0,125.29205618027946,2.847758284190786,0.5976505085831924,-1.1188845302766475,-1.630164403309466,
3090485503575181056,2016.0,125.07610095434177,2.8014780287811663,0.3540684381533056,0.09239905318060726,0.473055116301292,
3090486461352427008,2016.0,125.00488292437917,2.8182719712998554,0.08719421261866943,-0.014139567061802248,-0.11680755102635218,
3090487045468061440,2016.0,125.07125360002539,2.869678602300776,-0.669079915590635,-1.1837672321486703,1.200389369255534,
3090487457789643264,2016.0,125.0664293328909,2.8999889814034248,0.47393960836633914,1.4562389671033713,-1.4047070219915887,
3090489244491453824,2016.0,125.16130525530286,2.9423588570420973,,,,
3090490996837815552,2016.0,125.47340559486767,2.76442387868153,0.2799886233264763,-0.4549275798798721,0.0169630606961722,
3090494192293513984,2016.0,125.4233811668232,2.7862480866824955,0.00655040012026455,-0.6324734997470296,0.6644632314303928,
3090497323324352000,2016.0,125.54554756265021,2.9324449128915364,-0.24779996234550633,0.04190918434915027,-0.1539328283248012,
3090501034177761280,2016.0,125.73816502522726,2.9419382357474295,-1.344110785606642,-1.0941815108709656,-0.4249496167076563,
3090505359208876288,2016.0,125.66384795329438,3.00727898484777,10.213110621881125,-3.079188387320995,21.4526090658193,
3090511616975503744,2016.0,125.40060245426784,3.0420571919635218,-1.9779333591443413,-2.0982716232526797,0.9513863470948101,
3090512471674702976,2016.0,125.31169250293408,3.000599121721978,1.397971241101603,-3.1394436712258216,-7.3458601065909335,
3090515701488797696,2016.0,125.36076130409747,3.100461352725356,-2.046632619649565,-1.1887334681175818,1.9364007830231604,
3090523333646203392,2016.0,125.56254128533165,3.200373344631744,0.4657797262063707,1.0994321203812996,-2.0508647015643473,
3090524119624848256,2016.0,125.42776356295815,3.203965971368516,0.28154724835168876,-0.28074717770520907,0.43833518270529626,
3090534461908166144,2016.0,125.05627457356728,2.9209585753622784,-0.6422409150442668,-0.9365577023942109,0.34535810130639294,
3090560712747468032,2016.0,125.20645573601476,3.0517313618202415,-0.5683400312561815,-0.8442816426478779,-0.25888607131947444,
3090565110794922496,2016.0,125.10745184232566,3.1273735657183277,5.685991107574224,1.901020066030224,-24.175225106954237,
3090565699203341568,2016.0,125.04254822100759,3.1264112812829152,0.4551716473313058,0.31590230140740083,0.22385833669921806,
3090567314110992768,2016.0,125.19407663641532,3.2031489311132515,-0.5715971881187567,0.668527861164744,5.741663244841624,
3090568409327646592,2016.0,125.1551735716153,3.238848956989463,1.3678548516586373,1.146088397013469,-3.852210852805083,
3090570573991146880,2016.0,125.31530654801044,3.224211857829388,0.2106086918687467,0.3421733321498805,-0.1276935173857801,
3090570848869076608,2016.0,125.29816073742754,3.242922760125455,-0.38369702005201545,0.2608938505354409,-0.16047227645922674,
3090571776582060288,2016.0,125.50309307191255,3.2874076131562826,1.7988463298505544,0.9288590595384784,0.6841634964860004,
3090571948383664384,2016.0,125.43170874656228,3.2910814966468247,,,,
3090574216123486080,2016.0,125.28843217026554,3.289963843760089,-1.0591410857871657,-0.8490024598297297,1.0978166928277782,
3090574903318262272,2016.0,125.24557860254089,3.29719302446962,0.3892143273935176,-0.15588627634930827,0.32968022429239435,
3090576312067593216,2016.0,125.36580129500867,3.352730576270505,0.4097638185256851,0.8256924270835377,-0.3515888352675288,
3090581401604787584,2016.0,125.03582793059803,3.300647991819907,-1.7085209637939816,-0.9187094039592859,0.11672334052731276,
3090586070233326592,2016.0,125.01808661766812,3.401035206411516,-0.2152208421006709,-0.43358591348908965,-0.25167750428083596,
3090587620717303424,2016.0,125.09454830702451,3.339346634229146,,,,
3090590472575357568,2016.0,125.26933683552642,3.470164305859697,-0.07009867112470733,0.6196480398341332,-1.510920134836743,
3090591911388883456,2016.0,125.11504621371367,3.460973011755635,0.18996605170279715,0.7579591168905122,1.0218654413745594,
3090594316570586368,2016.0,125.14743691634553,3.504803622531053,,,,
3091343083988868736,2016.0,125.01113976749562,3.476267749365014,-0.9498645855797285,-0.9018530191142233,0.26367264432693727,
3091344698896639104,2016.0,125.00425832705665,3.5437597942871597,-0.08948151285303933,-0.6565741628278374,-0.41399572897126613,
3091722140622969344,2016.0,126.61169443064348,2.4817099609379487,-1.1783513455375945,-1.0857899721177193,-2.1549225509266523,
3091723996048862208,2016.0,126.69324631693226,2.524503230696836,2.9867190386682188,7.1107833216458385,-15.930543131617233,
3091725988913687040,2016.0,126.48160034276285,2.523822063701516,-0.2685118519890093,-1.7659138955055786,-0.246966294967912,
3091729218729164416,2016.0,126.49901780755849,2.628307247919634,0.06697247449702377,0.7989784610121806,-0.3033980051819555,
3091732001870537088,2016.0,126.7334856697926,2.6609321287101104,0.1891161813934256,-0.4242445001969194,0.04626923750294616,
3091733857293910912,2016.0,126.81019492237951,2.7034758961379897,1.2107944081191286,0.17819982146427088,-0.14698325802226506,
3091734750649367040,2016.0,126.64673065585062,2.664569405090926,0.52164878142828,-0.9951205916801871,2.1885877584273468,
3091737396347024768,2016.0,126.77107213379674,2.7574501261131203,0.044174836790697246,-0.4269646744128149,0.6957427701493326,
3091738740671802880,2016.0,126.39289233278485,2.5487372240525397,-0.08732528100227027,-0.4186151087292218,0.4195474788288214,
3091739599665249920,2016.0,126.41894852667875,2.6193404587760214,0.16778539420899347,-0.12600231582857901,-0.023711522707645073,
3091740797961013376,2016.0,126.39075909183126,2.6550717245103495,0.23027989718887332,0.0660568501361216,0.0813723189689552,
3091745127289360640,2016.0,126.26680709044871,2.72645361539276,2.5998929729246347,-8.127486406834057,-13.638029600510944,
3091751758717830912,2016.0,126.62592578512614,2.8817359236257842,-0.20852610286869883,-0.3627345770134883,0.35133439247531806,
3091756706519955200,2016.0,126.89177596007197,2.72874228703092,1.812097746960806,-4.1245885616643525,0.33705105613287023,
3091762822553601792,2016.0,126.84609122966822,2.8906868559145447,-0.13463421456540337,-0.37184628656248464,0.15561035409455914,
3091769591422124288,2016.0,126.99344485295421,2.930527533182311,-0.118680388340623,0.005853151428454784,0.19293507578633662,
3091770519135177600,2016.0,127.05842449940995,2.9993356869026706,-0.13063741431751863,-1.3150293506706034,1.084735292166944,
3091773852028632832,2016.0,127.07844771065461,3.1082581886900753,-0.25879224460608613,0.2941183333541109,0.15650676327403876,
3091778902911290368,2016.0,126.70246049847295,2.9716934597962896,-1.5406187026385623,-0.7514327958347637,0.4212028664025098,
3091779899343747456,2016.0,126.59262779406153,2.9977586084556553,-0.9494339494672925,0.681534650845621,-0.8283346303268996,
3091780311660641408,2016.0,126.61692822190105,3.016065188706896,0.0598520573009986,-0.4756386169471253,0.3898508169423218,
3091782648121660160,2016.0,126.73069952995809,3.1127560332342865,-0.09802955409723725,-0.0110757301244798,0.2833347077430511,
3091784400468264192,2016.0,126.92598922542794,3.0810656446347044,,,,
3091784812785186816,2016.0,126.91626875801406,3.1174634862040898,0.38741707056174085,-0.3139877425085291,-0.2956508448332308,
3091786118455262080,2016.0,126.95352972711923,3.1294534387683965,1.2540615108405344,2.402691398260301,-2.1594890499259844,
3091786358973441408,2016.0,126.92618616358122,3.1347091908988927,-0.051733922272801054,-0.8887311650929273,0.26091325335296306,
3091787492844757760,2016.0,126.8108502653379,3.1044985334634623,-0.06837584041922001,-0.025880451315219273,0.30373975346952914,
3091788420557729920,2016.0,126.79211696901918,3.128622889039309,-0.4913085405690603,-0.17187154639418484,-0.6720250051829652,
3091790898754102144,2016.0,126.85983327057531,3.2285958006052633,0.9397075031345613,1.8498715623311437,-0.2561170383963891,
3091791547294626944,2016.0,126.22703837413117,2.702236287641063,0.20159201867219625,0.4618348626217582,0.16576006031516421,
3091793643238805504,2016.0,126.20738627964948,2.816147092366037,-0.3482360014226146,0.6338824680910662,-0.23820968343650303,
3091800412107325568,2016.0,126.38400659557298,2.857444483957944,-0.053434384799516475,-0.08088967007397069,-0.12240359892396203,
3091803435764509440,2016.0,126.49674102863577,2.9867619820165183,-1.101581359827191,-0.3476239984131617,0.1196738013798493,
3091803573203505536,2016.0,126.51944497994506,3.0112059540821,0.6293465845395277,0.128874911906952,0.5898975453872494,
3091808761522802048,2016.0,126.39985574769425,3.102494511853652,-0.1113952810581756,-0.115412881775698,0.05701725624573803,
3091808933321499776,2016.0,126.36559771924304,3.1049943742970125,0.35974844145068613,-0.27982988628931343,0.1416971009741011,
3091812304871487360,2016.0,126.18217818578108,3.005778771597687,0.019755778312299604,-0.015122076054017504,0.0011106943001982022,
3091813709326198912,2016.0,125.95804711436533,2.9398126458615375,-0.2084703191765772,0.17692301010573375,0.06567492557466985,
3091813812405415936,2016.0,125.93541343272781,2.94103951660396,-1.9304357030022774,-1.4054850918373953,-0.00390467973811854,
3091813812405427584,2016.0,125.92813242478367,2.948086665634421,0.5706563829821026,-0.9332194350388404,0.656528899856281,
3091817729414524928,2016.0,126.00956263506879,3.1089148100204946,-0.07892414177583928,-0.34627175058923476,0.24803327709146164,
3091819309962401536,2016.0,126.16014321796325,3.0551996813419877,1.0191084174250844,0.5147715096372174,-0.10270086469195121,
3091820654288550656,2016.0,126.34095692830594,3.1136495591142888,,,,
3091825460355808384,2016.0,126.25372587262363,3.213234262599642,-0.6406203590176928,-0.8860730633059182,-0.04182267303109065,
3091828518372356864,2016.0,126.60375299731297,3.097038185355656,0.12340617939424536,0.0990997563188924,-0.17348755578716218,
3091830030200882304,2016.0,126.61676012538123,3.12090851468179,1.1515493079168557,-5.042827202272546E-4,1.7009153674674364,
3091830442517782656,2016.0,126.61516688580785,3.14729934488895,-0.06729552684540183,0.043332576049731925,0.12863127052843457,
3091831645108566912,2016.0,126.52419520621393,3.10972767444399,-0.13441049858718138,0.8535596641255614,-1.053907949860925,
3091832057425481856,2016.0,126.51661453767701,3.1445021883894912,0.8218025043259121,0.07221503692587536,0.5536509003466872,
3091836730349980544,2016.0,126.70937049889129,3.201651958685704,-1.3817307440848052,1.7747098048693593,-2.938045510817321,
3091836799069471232,2016.0,126.69919967008589,3.2131961020876907,-0.8538557514149827,0.030872765920981954,-1.9563693607906207,
3091838242178528128,2016.0,126.87251390956148,3.250371278559296,0.07829561953439815,0.5434041760950822,0.11015494742590715,
3091838620135691904,2016.0,126.85218640759147,3.290134451749447,-0.36538533524128747,-2.1421421705480497,-0.8776451117689811,
3091839754007096960,2016.0,126.82538914959173,3.337277503923159,0.3630459655116336,1.0694568617319806,0.39772383954236895,
3091840613003492352,2016.0,126.72284192896004,3.2880518141063004,-0.06006817175743953,0.08180284129365448,0.45147008694506946,
3091848897992161920,2016.0,126.31267842239119,3.241629570841104,0.33362420480913174,0.8271193896589781,0.3794425421661926,
3091850405525960320,2016.0,126.29203925638322,3.3004160910682883,0.029762717016659737,-0.12625831628201825,0.09903122995969858,
3091851127080496640,2016.0,126.41036985525679,3.337947954544247,0.41210745499608603,0.04251997335013291,0.16681172977601716,
3091857895949000192,2016.0,126.47152093014468,3.405851929881896,0.7531213659679914,1.120980695659115,0.001035480986081611,
3091859545216476544,2016.0,126.47457333049063,3.478779191710253,1.0121052416628131,1.051361764273397,0.33380936171948516,
3091863118629602176,2016.0,127.23901621407444,3.0497452781146372,-0.8391310444759097,-0.46865301079430166,-0.041979708351406075,
3091872498838276224,2016.0,127.47658676129006,3.246270599536567,0.1406862907248133,1.450459493120506,-1.660312735165235,
3091875900452388096,2016.0,127.37161771894077,3.2800627679949828,0.2672247611760747,0.5221387467349298,-0.06836216541737962,
3091876896884819712,2016.0,127.38377874639374,3.3216807151076226,-0.47200063877673903,0.017898106850826014,-0.3436691463188445,
3091877481002623872,2016.0,127.45859219604577,3.3218419178129714,-0.20387715505184542,-0.6214057063435044,-0.04356980199451542,
3091882295658188672,2016.0,127.20836082160695,3.259366604597214,0.6353133410369605,-0.12013486327731583,-0.4522916093337544,
3091883528313593344,2016.0,127.1879703915276,3.3260753711819904,0.05313397776688869,0.036020723099352565,-0.12205387871115995,
3091884082365163264,2016.0,127.01407444029432,3.2421966961247852,-0.4219034014643268,0.33285625950031905,-1.154370942072006,
3091888098158823424,2016.0,127.0694668169685,3.4005714764516424,1.1112293690253228,-0.25923055965057906,-0.4954113762274039,
3091888824009025792,2016.0,127.30859868001706,3.325385854509883,0.1685223208473723,0.5494981934337746,-0.348989987277523,
3091892874162455808,2016.0,127.18418284986836,3.3974040695564254,0.0015434518630154728,-0.6724787606806296,0.029193257300650453,
3091894596444927744,2016.0,127.15632219633794,3.454373681310052,-0.1179138994137137,-0.1273486005298941,0.11150868819362036,
3091894729588369792,2016.0,127.18356607720555,3.4812601128871945,-0.1407439786499871,1.4689963879038581,-1.8547629406879085,
3091894871322819840,2016.0,127.26947469246882,3.447088131492269,-0.3343117774403279,-0.11936450189129341,-0.18517533274483414,
3091895210624705664,2016.0,127.23090014688005,3.4788500077723605,0.6864753993502797,0.21609170369114955,-0.3067108149438493,
3091899883552452864,2016.0,127.73774092277027,3.4151476556010016,,,,
3091901223579671424,2016.0,127.69340701593892,3.464720271294818,-0.6027554340302334,0.8742499851868515,0.2769141925396464,
3091907790584541312,2016.0,127.76563552215237,3.5401608625166627,0.15829044919207597,-0.12186154700700039,0.4303752144326879,
3091908512139027328,2016.0,127.88861267138194,3.565797301986568,-0.2049993233729778,0.29368221431360875,-0.04513257555099903,
3091911638874878720,2016.0,127.63429012043575,3.5700891971242914,-1.3754022664281627,-2.5968875887647553,0.07606374771169787,
3091916621037922560,2016.0,127.43063012755424,3.5528826383056984,0.5053563546720671,0.6864583746785258,-0.027618748443615525,
3091916754181492096,2016.0,127.44940952127097,3.5669720977636605,-1.2829849697263196,-1.1274908591315105,-0.3574555791491953,
3091917441376258176,2016.0,127.5946807177511,3.5645317604120863,-1.19445527314523,-0.6450839373508899,0.2928417812717482,
