Cluster_ID,Cluster_ID_SRC,Cluster_RA,Cluster_DEC,Cluster_z,source_id,source_ra,source_dec,source_redshift,separation,Name,ID_SRC,RA_CORR,DEC_CORR,EXT,EXT_LIKE,ML_FLUX
eFEDS J092546.3-014347,566,141.4431610107422,-1.729841947555542,0.22822999954223633,3838145400348226432,141.47015380859375,-1.7746899127960205,2.1400039196014404,188.43051147460938,eFEDS J092552.8-014629,3403,141.4701739747547,-1.77480962444926,0.0,0.0,3.076988e-14
eFEDS J092546.3-014347,566,141.4431610107422,-1.729841947555542,0.22822999954223633,3838146328061164160,141.39300537109375,-1.7703230381011963,1.5417289733886719,231.9548797607422,eFEDS J092534.3-014616,15564,141.3932123590081,-1.771120521743014,0.0,0.0,1.00893694e-14
eFEDS J092546.3-014347,566,141.4431610107422,-1.729841947555542,0.22822999954223633,3838147912903467904,141.47422790527344,-1.7120182514190674,0.5960253477096558,128.92770385742188,eFEDS J092553.7-014242,1702,141.47416241860262,-1.7118227270507453,0.0,0.0,4.8485833e-14
eFEDS J085620.7+014649,569,134.08645629882812,1.7804590463638306,0.7240800261497498,577635752277787008,134.11074829101562,1.7883862257003784,1.598637342453003,91.96532440185547,eFEDS J085626.5+014718,3125,134.11082404541906,1.7884510074558067,0.0,0.0,4.4600273e-14
eFEDS J091315.0+034850,593,138.31251525878906,3.8139216899871826,0.4529600143432617,578957369548247296,138.24063110351562,3.7987916469573975,0.4538087546825409,263.9154968261719,eFEDS J091257.9+034757,1276,138.2413320349981,3.799335159555257,0.0,0.0,7.4742384e-14
eFEDS J091315.0+034850,593,138.31251525878906,3.8139216899871826,0.4529600143432617,578978157190652160,138.33602905273438,3.823856830596924,2.065361976623535,91.69396209716797,eFEDS J091320.9+034923,4928,138.3370933849687,3.8231880486508536,0.0,0.0,2.6177912e-14
eFEDS J092921.7+040040,609,142.34080505371094,4.0112128257751465,0.5005220174789429,3851739899552177536,142.3519744873047,3.9414165019989014,1.9186437129974365,254.4519805908203,eFEDS J092924.8+035623,12390,142.35333744765444,3.939995958046344,0.0,0.0,1.7633534e-14
eFEDS J092921.7+040040,609,142.34080505371094,4.0112128257751465,0.5005220174789429,3851740449308140928,142.39364624023438,3.976083755493164,2.6938092708587646,228.04493713378906,eFEDS J092934.4+035835,20646,142.3934688020679,3.9766370648364022,0.0,0.0,1.346997e-14
eFEDS J090930.6+034055,638,137.3775177001953,3.6821703910827637,0.7400000095367432,579053984837526016,137.3507080078125,3.6395087242126465,2.216305732727051,181.291015625,eFEDS J090923.8+033818,14086,137.3492839696577,3.6385745139012715,0.0,0.0,1.614637e-14
eFEDS J090930.6+034055,638,137.3775177001953,3.6821703910827637,0.7400000095367432,579054465873879552,137.33116149902344,3.682032346725464,1.6144322156906128,166.52764892578125,eFEDS J090919.4+034054,21785,137.3311599039609,3.681885758903591,0.0,0.0,9.653566e-15
eFEDS J092821.2+042149,666,142.08839416503906,4.363688945770264,0.23497499525547028,3851813360673575808,142.10330200195312,4.381392955780029,1.1645081043243408,83.22445678710938,eFEDS J092825.0+042249,667,142.1043266479088,4.380278382710918,0.0,0.0,5.707937e-14
eFEDS J092821.2+042149,666,142.08839416503906,4.363688945770264,0.23497499525547028,3851816143812176768,142.03985595703125,4.376925945281982,0.7909687161445618,180.65005493164062,eFEDS J092809.3+042236,15105,142.03884123098493,4.376787809499847,0.0,0.0,1.6653049e-14
eFEDS J092821.2+042149,666,142.08839416503906,4.363688945770264,0.23497499525547028,3851816556129047808,142.05438232421875,4.3943657875061035,0.2386496216058731,164.6134796142578,eFEDS J092813.0+042339,263,142.054526652048,4.394193294640267,0.0,0.0,2.29534e-13
eFEDS J083900.6+020057,736,129.75265502929688,2.015942096710205,0.3585200011730194,3078700968012416000,129.74803161621094,1.9843565225601196,0.36048030853271484,114.91988372802734,eFEDS J083859.1+015902,14537,129.74636852240513,1.9839698121835054,0.0,0.0,1.2562562e-14
eFEDS J093151.3-002212,836,142.96380615234375,-0.370129257440567,0.33566001057624817,3840597418652064256,142.96075439453125,-0.3264615833759308,1.837842583656311,157.5879364013672,eFEDS J093150.7-001936,2285,142.96143878483232,-0.3266814304212898,0.0,0.0,6.512169e-14
eFEDS J085131.0+045239,863,132.87953186035156,4.877757549285889,0.39484500885009766,581915257692324480,132.9054412841797,4.865755081176758,0.40043941140174866,102.50921630859375,eFEDS J085137.3+045157,598,132.90564651099265,4.865983102356144,0.0,0.0,1.7707469e-13
eFEDS J090913.8-001214,885,137.30784606933594,-0.20401591062545776,0.3095400035381317,3842853371698670336,137.323486328125,-0.22518984973430634,2.626727342605591,94.75355529785156,eFEDS J090917.4-001338,8380,137.32280438215486,-0.22726013504461243,0.0,0.0,1.4412938e-14
eFEDS J093403.5-001422,900,143.51478576660156,-0.2397170066833496,0.23997999727725983,3839861634919937280,143.49374389648438,-0.25290387868881226,1.1728475093841553,89.41805267333984,eFEDS J093358.6-001509,901,143.49445795760366,-0.25259153759463177,0.0,0.0,4.912301e-14
eFEDS J093403.5-001422,900,143.51478576660156,-0.2397170066833496,0.23997999727725983,3839873592108889856,143.49099731445312,-0.2285277098417282,1.6816903352737427,94.62709045410156,eFEDS J093357.9-001348,903,143.49149025428736,-0.23009571445074625,0.0,0.0,2.2035457e-14
eFEDS J093403.5-001422,900,143.51478576660156,-0.2397170066833496,0.23997999727725983,3839876139024197632,143.4808349609375,-0.17135195434093475,1.7610646486282349,274.8050537109375,eFEDS J093355.4-001014,15144,143.48093038813153,-0.17064532366170113,0.0,0.0,1.23481335e-14
eFEDS J093403.5-001422,900,143.51478576660156,-0.2397170066833496,0.23997999727725983,3839876173383790976,143.49644470214844,-0.17294126749038696,1.3569176197052002,249.29405212402344,eFEDS J093359.5-001021,15143,143.49800442208627,-0.17265479978665738,0.0,0.0,1.1015898e-14
eFEDS J091358.1+025707,940,138.49241638183594,2.952061653137207,0.4165399968624115,3845463852822087936,138.56068420410156,2.9503839015960693,1.3644274473190308,245.52694702148438,eFEDS J091414.6+025701,10204,138.56124328275155,2.9504633698973755,0.0,0.0,1.9675164e-14
eFEDS J090059.3+035925,983,135.24713134765625,3.990476369857788,0.4118500053882599,578589097577341440,135.19039916992188,4.001162052154541,3.5365030765533447,207.3483428955078,eFEDS J090045.5+040004,4140,135.1899017404908,4.001275421985997,0.0,0.0,3.5079185e-14
eFEDS J091849.0+021204,994,139.70420837402344,2.201340436935425,0.28319498896598816,3845162139958565632,139.7024383544922,2.2227354049682617,0.5319082140922546,77.28431701660156,eFEDS J091848.6+021323,995,139.70259910609644,2.223184568072146,0.0,0.0,8.744366e-14
eFEDS J085027.8+001503,1023,132.6160430908203,0.25085392594337463,0.1966550052165985,3074656586288830976,132.54302978515625,0.2763745188713074,1.608106017112732,278.44793701171875,eFEDS J085010.5+001631,17679,132.54382634666555,0.27553229500016957,0.0,0.0,1.8737004e-14
eFEDS J093025.7-020507,1064,142.607177734375,-2.085554838180542,0.21995499730110168,3837895776848455040,142.5609588623047,-2.1157944202423096,0.6854769587516785,198.75155639648438,eFEDS J093014.5-020655,946,142.56078948881554,-2.115470708483321,0.0,0.0,8.403507e-14
eFEDS J093025.7-020507,1064,142.607177734375,-2.085554838180542,0.21995499730110168,3837897116878258048,142.60507202148438,-2.1055548191070557,0.6847065687179565,72.39826202392578,eFEDS J093025.2-020624,1065,142.6053635259465,-2.1067045988822297,0.0,0.0,7.547468e-14
eFEDS J093522.2+032329,1242,143.84266662597656,3.391503095626831,0.3243534564971924,3850791914370589696,143.9022979736328,3.4458813667297363,2.700329542160034,290.2630920410156,eFEDS J093536.2+032645,15770,143.9011977750264,3.4460611453607974,0.0,0.0,8.423598e-15
eFEDS J091302.1+035000,1277,138.25901794433594,3.8335916996002197,0.4545150101184845,578978157190652160,138.33602905273438,3.823856830596924,2.065361976623535,278.8152160644531,eFEDS J091320.9+034923,4928,138.3370933849687,3.8231880486508536,0.0,0.0,2.6177912e-14
eFEDS J091351.1-004507,1319,138.4631805419922,-0.7519665360450745,0.29436999559402466,3841849551942258432,138.3902587890625,-0.7141614556312561,0.43097221851348877,295.705810546875,eFEDS J091333.6-004250,29,138.390051144528,-0.7141230222950173,0.0,0.0,7.465351e-13
eFEDS J085948.9+041120,1350,134.9539337158203,4.1889262199401855,0.20765000581741333,578653350289477248,134.9449462890625,4.137657165527344,1.253988265991211,187.36846923828125,eFEDS J085946.2+040810,23647,134.94275226147874,4.136223498366117,0.0,0.0,9.480616e-15
eFEDS J085948.9+041120,1350,134.9539337158203,4.1889262199401855,0.20765000581741333,578654832051856256,134.9178009033203,4.186649799346924,4.479984760284424,129.99282836914062,eFEDS J085940.2+041112,3010,134.91772173065215,4.186750184090367,0.0,0.0,4.574882e-14
eFEDS J085255.1-013737,1376,133.22972106933594,-1.627118468284607,0.342739999294281,5764006021454687744,133.18833923339844,-1.6256495714187622,2.1989145278930664,149.0170135498047,eFEDS J085245.2-013734,379,133.18848671494317,-1.6263827498906602,0.0,0.0,5.2647977e-14
eFEDS J091414.9+022709,1424,138.5623321533203,2.4527428150177,0.3478200137615204,3845287763457160448,138.62220764160156,2.3954193592071533,2.5021302700042725,298.2664489746094,eFEDS J091429.6+022345,12138,138.62340554048242,2.3958568409706373,0.0,0.0,1.8105529e-14
eFEDS J085412.8-022123,1458,133.5535888671875,-2.356618642807007,0.37743499875068665,5763810239668340608,133.5425262451172,-2.3765506744384766,0.660216212272644,82.0440902709961,eFEDS J085410.3-022236,1568,133.54298105208832,-2.3769288049326533,0.0,0.0,1.8045846e-13
eFEDS J090838.0+015226,1479,137.15853881835938,1.8740509748458862,0.2640700042247772,3843775621436066944,137.18011474609375,1.8059122562408447,0.557392418384552,257.298095703125,eFEDS J090843.4+014820,2662,137.18090255539272,1.8055558434244245,0.0,0.0,4.512637e-14
eFEDS J092533.6-014205,1483,141.3903350830078,-1.701607584953308,0.22943000495433807,3838146328061164160,141.39300537109375,-1.7703230381011963,1.5417289733886719,247.56173706054688,eFEDS J092534.3-014616,15564,141.3932123590081,-1.771120521743014,0.0,0.0,1.00893694e-14
eFEDS J092803.4+010953,1527,142.01422119140625,1.164846658706665,0.5524700284004211,3844385644231572864,142.03579711914062,1.2389516830444336,1.5556758642196655,277.85211181640625,eFEDS J092808.4+011420,15318,142.03513954688606,1.238970516209993,0.0,0.0,8.9494655e-15
eFEDS J092915.7-001357,1549,142.31582641601562,-0.23266582190990448,0.3220300078392029,3840562882819887104,142.28985595703125,-0.27533116936683655,0.4449295103549957,179.79356384277344,eFEDS J092909.5-001633,12277,142.28976477664526,-0.2760631736571988,0.0,0.0,1.5548576e-14
eFEDS J093938.3+042218,1594,144.9095916748047,4.371716499328613,0.36871498823165894,3851249001970484352,144.97000122070312,4.314551830291748,2.9405860900878906,298.93463134765625,eFEDS J093952.8+041854,12654,144.97020654965024,4.315097078527182,0.0,0.0,1.4773488e-14
eFEDS J093938.3+042218,1594,144.9095916748047,4.371716499328613,0.36871498823165894,3851249689165259904,144.89427185058594,4.331784725189209,0.7898897528648376,153.91165161132812,eFEDS J093934.5+041951,6193,144.89406601645817,4.331066862073717,0.0,0.0,2.1801994e-14
eFEDS J084501.0+012728,1607,131.25424194335938,1.457810640335083,0.4202199876308441,3075801349691970688,131.28460693359375,1.398314118385315,2.6557235717773438,240.4676055908203,eFEDS J084508.2+012353,6849,131.28421732823594,1.3981277831169918,0.0,0.0,2.25225e-14
eFEDS J084501.0+012728,1607,131.25424194335938,1.457810640335083,0.4202199876308441,3075801521490672768,131.2772674560547,1.4101872444152832,1.613852858543396,190.43495178222656,eFEDS J084506.2+012438,6850,131.27620984316835,1.4105837023227517,0.0,0.0,1.0740964e-14
eFEDS J093431.3-002309,1641,143.6304473876953,-0.38597768545150757,0.3420200049877167,3839858817421282688,143.62828063964844,-0.30710509419441223,1.148760199546814,284.0480651855469,eFEDS J093431.0-001823,2165,143.62928864695,-0.3066150683484639,0.0,0.0,6.395702e-14
eFEDS J090034.1-010649,1652,135.14219665527344,-1.1137210130691528,0.27250999212265015,5764280349606328960,135.1663818359375,-1.1395601034164429,1.2901943922042847,127.41032409667969,eFEDS J090039.8-010821,1650,135.16620242250454,-1.1393568740869426,0.0,0.0,2.8576286e-14
eFEDS J090034.1-010649,1652,135.14219665527344,-1.1137210130691528,0.27250999212265015,5764469087648754176,135.082763671875,-1.0876933336257935,1.782892107963562,233.52923583984375,eFEDS J090019.7-010513,1265,135.08237492905036,-1.087068934038501,0.0,0.0,3.4166192e-14
eFEDS J090034.1-010649,1652,135.14219665527344,-1.1137210130691528,0.27250999212265015,5764469122008491136,135.10633850097656,-1.0910183191299438,1.1121050119400024,152.74305725097656,eFEDS J090025.4-010526,724,135.10596371735917,-1.0907249294404493,0.0,0.0,4.1758128e-14
eFEDS J090034.1-010649,1652,135.14219665527344,-1.1137210130691528,0.27250999212265015,5764469843563012864,135.1261749267578,-1.0472259521484375,3.125615119934082,246.22299194335938,eFEDS J090030.2-010247,23989,135.1259187655787,-1.0464582322214564,0.0,0.0,5.0529234e-15
eFEDS J093207.5-021317,1674,143.03158569335938,-2.2214572429656982,0.6661049723625183,3837839087575390336,143.0476837158203,-2.202223777770996,1.4462199211120605,90.25938415527344,eFEDS J093211.4-021203,1356,143.04769914704966,-2.2008990725986965,0.0,0.0,3.6087778e-14
eFEDS J093141.2-004717,1705,142.92193603515625,-0.7883126735687256,0.09300000220537186,3839721142244415232,142.9218292236328,-0.86811763048172,1.2538615465164185,287.2980651855469,eFEDS J093140.9-005204,8185,142.92065074342676,-0.8679051370392069,0.0,0.0,2.0140856e-14
eFEDS J093141.2-004717,1705,142.92193603515625,-0.7883126735687256,0.09300000220537186,3839816902835161344,142.96975708007812,-0.7552809715270996,1.0828534364700317,209.2583465576172,eFEDS J093152.7-004520,1521,142.9699368402999,-0.7556718423445405,0.0,0.0,7.7852214e-14
eFEDS J090257.4+004819,1712,135.7395477294922,0.80548495054245,0.5210949778556824,576605681679916672,135.75157165527344,0.7865786552429199,3.3382110595703125,80.65889739990234,eFEDS J090300.5+004711,1713,135.75208587574375,0.7865273659117336,0.0,0.0,5.1006068e-14
eFEDS J093546.3-000115,1761,143.94325256347656,-0.021101949736475945,0.3394399881362915,3840244402404846336,143.9590301513672,-0.019997894763946533,2.6493639945983887,56.91920471191406,eFEDS J093550.3-000113,1762,143.95975620667213,-0.020369362892947423,0.0,0.0,2.3964095e-14
eFEDS J085530.1-010634,1797,133.87557983398438,-1.1097029447555542,0.7538620233535767,5764416998285057920,133.92019653320312,-1.1787559986114502,0.9943342804908752,295.9529113769531,eFEDS J085540.8-011045,8931,133.92038444360506,-1.1794378903228135,0.0,0.0,1.4751931e-14
eFEDS J084417.9+010415,1812,131.0748291015625,1.071083664894104,0.34018999338150024,3075749466486418944,131.11265563964844,1.014668345451355,2.453869342803955,244.5217742919922,eFEDS J084427.0+010055,9356,131.11261561904567,1.0154067731086716,0.0,0.0,1.7517614e-14
eFEDS J084417.9+010415,1812,131.0748291015625,1.071083664894104,0.34018999338150024,3075754036331468672,131.1342010498047,1.0604393482208252,1.4087716341018677,217.10008239746094,eFEDS J084432.0+010335,2827,131.13359152790133,1.0599447345626745,0.0,0.0,4.6677556e-14
eFEDS J084417.9+010415,1812,131.0748291015625,1.071083664894104,0.34018999338150024,3075767333550466048,131.04994201660156,1.1448222398757935,1.5469443798065186,280.1651306152344,eFEDS J084412.2+010840,8909,131.05107679421133,1.1445968517528713,0.0,0.0,2.4145577e-14
eFEDS J093049.2-003714,1823,142.70521545410156,-0.6207469701766968,0.3341600000858307,3840491796816349312,142.67845153808594,-0.5791480541229248,1.5312798023223877,178.07606506347656,eFEDS J093043.1-003448,5883,142.6799156941735,-0.5800901204443728,0.0,0.0,3.2319623e-14
eFEDS J093049.2-003714,1823,142.70521545410156,-0.6207469701766968,0.3341600000858307,3839740658575743104,142.72357177734375,-0.6354652047157288,2.4791605472564697,84.6879653930664,eFEDS J093053.7-003807,1824,142.72391854319355,-0.6354578013012193,0.0,0.0,1.697079e-14
eFEDS J093049.2-003714,1823,142.70521545410156,-0.6207469701766968,0.3341600000858307,3839740727295221248,142.71145629882812,-0.6301997303962708,1.497084617614746,40.77983856201172,eFEDS J093050.6-003748,1826,142.71118119823788,-0.6300123359891485,0.0,0.0,2.2891425e-14
eFEDS J092339.0+052654,1894,140.9128875732422,5.448574066162109,0.3733200132846832,585534300213602944,140.85841369628906,5.500338554382324,1.6648616790771484,269.8659973144531,eFEDS J092326.4+052959,23753,140.86015350646767,5.499953326747926,0.0,0.0,4.8391897e-14
eFEDS J084105.5+031639,1906,130.27313232421875,3.2776806354522705,0.3366200029850006,3080049553383166208,130.27830505371094,3.2018980979919434,1.8353230953216553,273.4505920410156,eFEDS J084106.7+031205,691,130.27797680902873,3.201436592677329,0.0,0.0,1.2071537e-13
eFEDS J092046.2+002849,1915,140.192626953125,0.48034653067588806,0.41251999139785767,3843911101884526336,140.1211700439453,0.5227106809616089,1.547747015953064,299.08416748046875,eFEDS J092028.8+003118,6520,140.1201494219552,0.521680228272184,0.0,0.0,2.7311258e-14
eFEDS J091446.1+001047,1917,138.69248962402344,0.17987433075904846,0.5329599976539612,3842476239210932224,138.6883087158203,0.11355509608983994,0.5519999265670776,239.22335815429688,eFEDS J091445.1+000648,561,138.68796985827822,0.11350254560646267,0.0,0.0,1.3219078e-13
eFEDS J091446.1+001047,1917,138.69248962402344,0.17987433075904846,0.5329599976539612,3842482011647001344,138.74781799316406,0.13657072186470032,2.789806604385376,252.9285888671875,eFEDS J091459.8+000813,30940,138.7492076262889,0.13713826438459012,0.0,0.0,7.604886e-15
eFEDS J092737.7+020607,1924,141.90744018554688,2.102083921432495,0.4189800024032593,3844510060844355712,141.8624725341797,2.033149480819702,0.7635488510131836,296.2231140136719,eFEDS J092726.9+020155,2975,141.86210155959438,2.032055842017843,0.0,0.0,2.0473794e-14
eFEDS J092955.8-003403,1967,142.4828643798828,-0.5675949454307556,0.14970999956130981,3840495159775556352,142.5595245361328,-0.5869656205177307,3.9024126529693604,284.6015319824219,eFEDS J093014.2-003513,10391,142.55948892771423,-0.587037999550961,0.0,0.0,1.869988e-14
eFEDS J090915.3-010104,2004,137.3138885498047,-1.0178407430648804,0.8215349912643433,3841966684290632192,137.26475524902344,-0.9913758039474487,2.4123501777648926,200.864501953125,eFEDS J090903.5-005931,8887,137.26467201670397,-0.9920951934218886,0.0,0.0,1.6259772e-14
eFEDS J090153.9-012209,2048,135.47474670410156,-1.3694016933441162,0.29506000876426697,5764258599891734784,135.51834106445312,-1.3449043035507202,3.346548080444336,179.9499053955078,eFEDS J090204.3-012041,2148,135.51792663698683,-1.3449638787551705,0.0,0.0,4.2627553e-14
eFEDS J085447.0-012132,2079,133.69622802734375,-1.3590511083602905,0.35324999690055847,5764026362420215040,133.71844482421875,-1.4006907939910889,1.6182690858840942,169.90634155273438,eFEDS J085452.6-012402,6068,133.71936949135167,-1.400783810532888,0.0,0.0,2.8917566e-14
eFEDS J085447.0-012132,2079,133.69622802734375,-1.3590511083602905,0.35324999690055847,5764414013283482112,133.77305603027344,-1.3396028280258179,0.8128896355628967,285.2637023925781,eFEDS J085505.5-012024,587,133.7732851312145,-1.3400258680537203,0.0,0.0,1.3807137e-13
eFEDS J085119.9+022951,2101,132.83328247070312,2.4977376461029053,0.3809249997138977,577978598041141888,132.80084228515625,2.5256996154785156,3.03643536567688,154.11399841308594,eFEDS J085112.3+023136,16350,132.80166601228882,2.5268432396470857,0.0,0.0,1.6262357e-14
eFEDS J091450.6-022606,2154,138.71096801757812,-2.435084104537964,0.5035880208015442,3838529439143092608,138.78976440429688,-2.4211885929107666,1.5752124786376953,287.8146057128906,eFEDS J091509.3-022517,331,138.7890301390269,-2.4215671085400943,0.0,0.0,1.1350863e-13
eFEDS J084544.3-002914,2214,131.43484497070312,-0.4874456822872162,0.15571999549865723,3074979636548022528,131.40585327148438,-0.41599830985069275,1.3705986738204956,277.5806884765625,eFEDS J084537.0-002455,11285,131.40457809354012,-0.41537069118947184,0.0,0.0,2.5622801e-14
eFEDS J090803.8+020045,2234,137.0162353515625,2.012655019760132,0.46825000643730164,577183681198774528,136.94189453125,2.0259146690368652,0.5482751131057739,271.6908874511719,eFEDS J090745.9+020130,7002,136.94142087012412,2.0251365564936594,0.0,0.0,2.466134e-14
eFEDS J090628.9-012938,2424,136.6206512451172,-1.4941006898880005,0.4308899939060211,5763457158995804800,136.5576629638672,-1.543805480003357,2.958954095840454,288.7978820800781,eFEDS J090613.9-013236,3790,136.55798672573962,-1.5433423844804073,0.0,0.0,2.4872545e-14
eFEDS J083759.5-003643,2456,129.4981231689453,-0.6121033430099487,0.45060500502586365,3073623526395468160,129.4331512451172,-0.6375879049301147,0.6948702931404114,251.24649047851562,eFEDS J083743.8-003820,14194,129.43260454099047,-0.6391393172521868,0.0,0.0,1.2663371e-14
eFEDS J090849.7+042241,2460,137.20721435546875,4.378317356109619,0.7962499856948853,579983037803031808,137.19618225097656,4.333841800689697,2.4785540103912354,164.94740295410156,eFEDS J090847.3+042004,15264,137.19738123302344,4.334461097869452,0.0,0.0,9.44235e-15
eFEDS J084255.6+042332,2475,130.73175048828125,4.392425537109375,0.4837599992752075,582201199433788928,130.74806213378906,4.3578314781188965,4.795447826385498,137.623046875,eFEDS J084259.6+042125,5671,130.7484004786159,4.357198267291315,0.0,0.0,1.30699225e-14
eFEDS J084255.6+042332,2475,130.73175048828125,4.392425537109375,0.4837599992752075,582201233794734208,130.7281951904297,4.350705146789551,1.1346607208251953,150.73291015625,eFEDS J084254.7+042103,5670,130.72803494917466,4.350884731539109,0.0,0.0,2.5907807e-14
eFEDS J084255.6+042332,2475,130.73175048828125,4.392425537109375,0.4837599992752075,582204257450589696,130.79638671875,4.438777923583984,2.525283098220825,285.798828125,eFEDS J084311.1+042619,9891,130.7966062776711,4.438745139403925,0.0,0.0,1.697409e-14
eFEDS J085230.6+002457,2524,133.12750244140625,0.41587838530540466,0.27016499638557434,3074766812328947712,133.18280029296875,0.4008852243423462,2.3497135639190674,206.2062530517578,eFEDS J085243.9+002401,9379,133.1832947587952,0.4005013647045818,0.0,0.0,1.5637866e-14
